scenario,forecast_basis,horizon,metric,field,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,evidence_status
central,probability_weighted,year_1,skilled_work_hours,factory_farming_reduction,hours,200000,69530260833,0.629140166537,0.000125634586152,0,0,0,0.0795892275108,0.789428486534,2.296053489,0.47734,especially_prior_driven_appendix_only
central,probability_weighted,year_1,skilled_work_hours,wild_animal_suffering,hours,200000,69530260833,0.0962285782876,1.70573048419e-05,0,0,0,0.0118565195481,0.118382602657,0.343440616591,0.47819,especially_prior_driven_appendix_only
central,probability_weighted,year_1,skilled_work_hours,residual_existential_risk_prevention,hours,200000,69530260833,0.237582206552,4.55056267675e-05,0,0,0,0.0299934197326,0.296117081055,0.859251977151,0.47772,especially_prior_driven_appendix_only
central,probability_weighted,year_1,skilled_work_hours,preventing_extreme_power_concentration,hours,200000,69530260833,0.144807904556,2.68746335634e-05,0,0,0,0.0178556909443,0.178192419157,0.52196007092,0.477715,especially_prior_driven_appendix_only
central,probability_weighted,year_1,skilled_work_hours,biorisk_prevention,hours,200000,69530260833,0.174665954861,3.28266825558e-05,0,0,0,0.0217615515242,0.217051794773,0.631101273624,0.477875,especially_prior_driven_appendix_only
central,probability_weighted,year_1,skilled_work_hours,space_governance,hours,200000,69530260833,0.0895476306548,1.62894926161e-05,0,0,0,0.0110350790872,0.110658562153,0.320061274871,0.477915,especially_prior_driven_appendix_only
central,probability_weighted,year_1,skilled_work_hours,global_health,hours,200000,69530260833,0.31241564658,6.06552336046e-05,0,0,0,0.0395285404873,0.396050790536,1.14679841195,0.477515,especially_prior_driven_appendix_only
central,probability_weighted,year_1,skilled_work_hours,strategic_reasoning,hours,200000,69530260833,0.207995054485,3.90346904246e-05,0,0,0,0.0257645953478,0.259118171493,0.75428676802,0.477685,especially_prior_driven_appendix_only
central,probability_weighted,year_1,skilled_work_hours,environmental_protection,hours,200000,69530260833,0.39532381325,7.42253630433e-05,0,0,0,0.0489993425542,0.491258263079,1.41512438317,0.477725,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,cause_directed_cash,factory_farming_reduction,USD,200000,69530260833,26376.6300464,6378.08160658,0,0,309.916857699,29460.6279697,76641.657299,121328.715821,0.181385,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,cause_directed_cash,wild_animal_suffering,USD,200000,69530260833,5183.48557141,1262.36105485,0,0,63.4643074869,5793.97093179,14993.3896842,23616.5421825,0.181435,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,cause_directed_cash,residual_existential_risk_prevention,USD,200000,69530260833,16657.1032707,4112.38203404,0,0,210.608300404,18706.5741658,48302.3140107,76139.7582927,0.18142,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,cause_directed_cash,preventing_extreme_power_concentration,USD,200000,69530260833,23319.0098226,5569.35813807,0,0,242.367142986,26127.832076,67827.6746629,106724.777082,0.181455,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,cause_directed_cash,biorisk_prevention,USD,200000,69530260833,12036.0340446,2928.93475726,0,0,142.497968081,13474.8036809,34956.5407338,55054.9289242,0.181435,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,cause_directed_cash,space_governance,USD,200000,69530260833,6236.38453698,1511.12805484,0,0,76.0474709833,6975.19081912,18028.1917929,28522.284267,0.18138,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,cause_directed_cash,global_health,USD,200000,69530260833,35126.8942709,8456.46656024,0,0,379.239089916,39645.9173568,102658.106839,161582.581699,0.18142,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,cause_directed_cash,strategic_reasoning,USD,200000,69530260833,8576.75839586,2099.74655394,0,0,109.377062166,9578.01119061,24788.4464762,39275.2071575,0.18144,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,cause_directed_cash,environmental_protection,USD,200000,69530260833,28925.792021,6894.26942238,0,0,315.963303296,32341.626657,84506.8964581,133054.599433,0.18145,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,ordinary_action_hours,factory_farming_reduction,hours,200000,69530260833,23.6950834901,0.00595930910185,0,0,0,3.59177119983,33.170375198,92.0415260949,0.477925,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,ordinary_action_hours,wild_animal_suffering,hours,200000,69530260833,2.60509581485,0.00062501561123,0,0,0,0.385371421775,3.57241147802,9.94317560737,0.47822,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,ordinary_action_hours,residual_existential_risk_prevention,hours,200000,69530260833,6.52326907432,0.00160436717403,0,0,0,0.96662628054,8.97305420403,24.8875650009,0.47802,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,ordinary_action_hours,preventing_extreme_power_concentration,hours,200000,69530260833,3.91372455132,0.000946677835428,0,0,0,0.581028592732,5.35278532007,15.0034165841,0.47809,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,ordinary_action_hours,biorisk_prevention,hours,200000,69530260833,4.37845130702,0.00110653663357,0,0,0,0.647236647792,6.04443404648,16.5678950397,0.477715,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,ordinary_action_hours,space_governance,hours,200000,69530260833,2.24918122734,0.000553366397595,0,0,0,0.335310764067,3.09771730376,8.6433439383,0.47803,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,ordinary_action_hours,global_health,hours,200000,69530260833,9.75612729026,0.00234711123386,0,0,0,1.44838391172,13.4964891699,37.4451097421,0.478555,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,ordinary_action_hours,strategic_reasoning,hours,200000,69530260833,5.9864733689,0.00144664155963,0,0,0,0.898951535977,8.32723745937,22.9232297979,0.478305,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,ordinary_action_hours,environmental_protection,hours,200000,69530260833,15.0402075565,0.00382559849326,0,0,0,2.2517850346,20.9573509422,57.6924432351,0.47781,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,skilled_work_hours,factory_farming_reduction,hours,200000,69530260833,5.27509831943,0.00105339768389,0,0,0,0.667325061437,6.61905423325,19.2515254077,0.47734,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,skilled_work_hours,wild_animal_suffering,hours,200000,69530260833,0.80683961795,0.000143018940598,0,0,0,0.0994123562109,0.992592591506,2.87961747757,0.47819,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,skilled_work_hours,residual_existential_risk_prevention,hours,200000,69530260833,1.99203542417,0.000381547178282,0,0,0,0.251483288527,2.48282783346,7.20449734688,0.47772,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,skilled_work_hours,preventing_extreme_power_concentration,hours,200000,69530260833,1.21415858435,0.000225333466032,0,0,0,0.149713100994,1.49407489909,4.37643444079,0.477715,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,skilled_work_hours,biorisk_prevention,hours,200000,69530260833,1.4645068523,0.000275239107583,0,0,0,0.182462239703,1.81989581771,5.29154144808,0.477875,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,skilled_work_hours,space_governance,hours,200000,69530260833,0.750822441644,0.000136581130397,0,0,0,0.0925248938854,0.927829482667,2.6835906893,0.477915,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,skilled_work_hours,global_health,hours,200000,69530260833,2.61948503671,0.000508570804839,0,0,0,0.331431608702,3.32073355142,9.61546360789,0.477515,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,skilled_work_hours,strategic_reasoning,hours,200000,69530260833,1.74395853376,0.000327290865868,0,0,0,0.216026222531,2.17260620713,6.32440443955,0.477685,especially_prior_driven_appendix_only
central,probability_weighted,year_5_annual,skilled_work_hours,environmental_protection,hours,200000,69530260833,3.31463812648,0.000622351120901,0,0,0,0.410840641416,4.11901159043,11.8652736743,0.477725,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,cause_directed_cash,factory_farming_reduction,USD,200000,69530260833,73962.0036256,18008.8370955,0,0,893.423366753,82758.5465037,214730.743182,340093.249333,0.181385,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,cause_directed_cash,wild_animal_suffering,USD,200000,69530260833,14548.098651,3570.43219311,0,0,182.996998823,16285.6601929,42077.6212276,66223.6680978,0.181435,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,cause_directed_cash,residual_existential_risk_prevention,USD,200000,69530260833,46762.1983745,11658.7703953,0,0,607.925406422,52600.7733443,135493.243166,213428.141769,0.18142,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,cause_directed_cash,preventing_extreme_power_concentration,USD,200000,69530260833,65345.2672186,15669.7404469,0,0,699.776530524,73239.1671635,189966.756138,299125.023981,0.181455,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,cause_directed_cash,biorisk_prevention,USD,200000,69530260833,33768.8567108,8277.47326171,0,0,412.788799798,37834.5929759,98041.2227105,154317.196613,0.181435,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,cause_directed_cash,space_governance,USD,200000,69530260833,17502.8604965,4279.642181,0,0,218.920217716,19594.1064664,50585.988471,79923.7020609,0.18138,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,cause_directed_cash,global_health,USD,200000,69530260833,98457.4380712,23820.6713293,0,0,1097.13421459,111213.958579,287670.608398,452602.048574,0.18142,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,cause_directed_cash,strategic_reasoning,USD,200000,69530260833,24083.2432066,5955.86534194,0,0,316.365131303,26952.5758163,69571.0055093,110118.365605,0.18144,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,cause_directed_cash,environmental_protection,USD,200000,69530260833,81065.2033638,19399.2082461,0,0,911.367656713,90717.7793482,236830.635237,372821.374298,0.18145,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,ordinary_action_hours,factory_farming_reduction,hours,200000,69530260833,66.3027565547,0.0166751309731,0,0,0,10.0503689536,92.8161874806,257.547389532,0.477925,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,ordinary_action_hours,wild_animal_suffering,hours,200000,69530260833,7.28948828927,0.00174889689381,0,0,0,1.07833287744,9.99619725502,27.8226473417,0.47822,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,ordinary_action_hours,residual_existential_risk_prevention,hours,200000,69530260833,18.253184107,0.0044892842943,0,0,0,2.70477995931,25.1080874516,69.6395167457,0.47802,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,ordinary_action_hours,preventing_extreme_power_concentration,hours,200000,69530260833,10.9512475977,0.00264896091565,0,0,0,1.62581395214,14.9779772718,41.9820372307,0.47809,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,ordinary_action_hours,biorisk_prevention,hours,200000,69530260833,12.2516298041,0.00309627223155,0,0,0,1.81107502364,16.9133246255,46.3597063038,0.477715,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,ordinary_action_hours,space_governance,hours,200000,69530260833,6.29358049851,0.00154841056208,0,0,0,0.938254890279,8.66792456558,24.1855036806,0.47803,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,ordinary_action_hours,global_health,hours,200000,69530260833,27.2992552617,0.00656760482869,0,0,0,4.05281736767,37.7654054754,104.777600654,0.478555,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,ordinary_action_hours,strategic_reasoning,hours,200000,69530260833,16.7511410781,0.00404794197878,0,0,0,2.51541484838,23.3009855514,64.142982462,0.478305,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,ordinary_action_hours,environmental_protection,hours,200000,69530260833,42.0849844471,0.0107046563344,0,0,0,6.30086638121,58.6421287833,161.432983364,0.47781,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,skilled_work_hours,factory_farming_reduction,hours,200000,69530260833,14.7605962149,0.0029475806751,0,0,0,1.86728572237,18.5212067995,53.8689472418,0.47734,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,skilled_work_hours,wild_animal_suffering,hours,200000,69530260833,2.25767049059,0.000400190613599,0,0,0,0.278172189397,2.77743798541,8.05764523541,0.47819,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,skilled_work_hours,residual_existential_risk_prevention,hours,200000,69530260833,5.57404407679,0.00106763201262,0,0,0,0.703691770649,6.94736228629,20.1593733101,0.47772,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,skilled_work_hours,preventing_extreme_power_concentration,hours,200000,69530260833,3.39741622227,0.000630520248988,0,0,0,0.418921979846,4.18066829561,12.2459862793,0.477715,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,skilled_work_hours,biorisk_prevention,hours,200000,69530260833,4.0979320179,0.000770164475348,0,0,0,0.510559478069,5.09236903122,14.8066068043,0.477875,especially_prior_driven_appendix_only
central,probability_weighted,five_year_cumulative,skilled_work_hours,space_governance,hours,200000,69530260833,2.10092518075,0.000382176557532,0,0,0,0.258899932432,2.59622011205,7.50912991043,0.477915,especially_prior_driven_appendix_only
