scenario,forecast_basis,horizon,metric,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,probability_zero_or_negative,probability_negligible,probability_gt_100k,probability_gt_500k,probability_gt_1m,probability_gt_5m,evidence_status
direct_trade_underperformance,conditional,five_year_cumulative,failed_settlement_losses,USD,200000,69520660826,37868.4048794,14952.2669265,923.363176495,1784.73821113,5095.88355873,40837.224204,93391.9820903,148868.190736,0,0,0,0.09089,0.00355,0.00036,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,bonus_transfer_fees,USD,200000,69520660826,49.7822252271,35.0389788727,3.8298130212,8.5705452918,15.0323832583,65.0964100878,97.8338983695,129.812337173,0.00044,0.000185,0.00044,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,cloud_costs,USD,200000,69520660826,42342.4134886,39575.4185313,15540.5241065,19340.6646395,27063.2713121,55786.9791015,70344.9012485,77717.2483774,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,api_costs,USD,200000,69520660826,42382.3667883,39533.8105599,15604.3527851,19466.4148635,27050.2144535,55883.4118555,70462.2735943,77773.2448998,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,support_cash_costs,USD,200000,69520660826,92128.0957234,84810.3521062,28745.4564681,36598.0944193,53658.9259006,125068.341162,161054.234628,178865.979979,0,0,0,0.396085,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,review_cash_costs,USD,200000,69520660826,66706.9160742,61351.5095465,22419.4886469,27733.9763815,39549.0780865,90010.8858228,115236.785743,127971.118016,0,0,0,0.18293,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,legal_cash_costs,USD,200000,69520660826,45586.8796643,41716.5809859,12565.218055,16465.2800119,25261.5473552,62916.7927962,81795.9318753,91378.8106588,0,0,0,0.01933,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,security_cash_costs,USD,200000,69520660826,45549.52846,41650.5937874,12649.0146887,16511.8709299,25241.0053632,62866.6294944,81722.7767151,91292.3928749,0,0,0,0.019635,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,cash_operating_costs,USD,200000,69520660826,404261.591077,386704.13242,201660.677695,234639.101716,299380.714081,486761.689564,588380.140395,658374.766722,0,0,0,0.999605,0.223765,0.004,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,net_causal_cash,USD,200000,69520660826,378659.355568,110665.007155,-359202.904667,-289011.113364,-150300.868785,631353.927797,1400116.54402,2030643.51662,0,0.409655,0.418485,0.507935,0.295305,0.160015,0.001755,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,ordinary_action_hours,hours,200000,69520660826,518.07355272,108.673647865,2.31533350588,5.84751461272,24.8836958898,417.623310697,1235.96834103,2254.9638891,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,skilled_work_hours,hours,200000,69520660826,135.44771525,23.6079673792,0.413734050203,1.09465634138,4.97227240446,97.6612106045,311.150083684,589.970581738,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,support_review_coordination_hours,hours,200000,69520660826,892553.555176,865649.662177,401465.600569,488877.196595,660100.674774,1116031.49601,1338404.99276,1448558.26484,0,0,0,1,0.892455,0.35682,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,completed_direct_trades,commitments,200000,69520660826,411.687099757,109.427062642,3.1386520435,7.43269460511,28.1638637741,375.854726504,1016.43358359,1746.33972588,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,completed_same_action_coacts,groups,200000,69520660826,5.51602557179,1.00186370684,0.0191266402143,0.0491464634362,0.216987114755,4.10730283515,12.874562625,24.0862804171,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,completed_complementary_role_coacts,groups,200000,69520660826,1.24629256306,0.187053321929,0.00284430455658,0.00768358878537,0.0370337740229,0.823648712208,2.77081838208,5.42933579648,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,completed_dietary_animal_product,commitments_or_groups,200000,69520660826,94.5052031448,25.0492997916,0.720529845987,1.72091163216,6.48256943958,86.1720320893,232.621958869,400.939593057,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,completed_consumption_change,commitments_or_groups,200000,69520660826,75.6041625158,20.0394398333,0.57642387679,1.37672930573,5.18605555166,68.9376256714,186.097567095,320.751674446,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,completed_transport_carbon,commitments_or_groups,200000,69520660826,69.3038156395,18.3694865138,0.528388553724,1.26200186359,4.75388425569,63.1928235322,170.589436504,294.022368242,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,completed_skilled_work,commitments_or_groups,200000,69520660826,103.432074076,23.4629693065,0.591917250319,1.42819962124,5.7050814349,86.2876833829,248.083443494,444.511891662,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69520660826,75.6041625158,20.0394398333,0.57642387679,1.37672930573,5.18605555166,68.9376256714,186.097567095,320.751674446,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,successful_dac_projects,projects,200000,69520660826,5.59276182876,2.98823828826,0.60979286832,0.889712659051,1.5965106007,5.58637628088,10.1573213096,15.0539788757,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,lapsed_dac_projects,projects,200000,69520660826,733.222853741,439.320407491,82.2987061154,119.23667435,221.38721251,869.546756185,1602.75809262,2314.35682394,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_project_funding,USD,200000,69520660826,23000.9191019,9199.19733253,880.264970743,1676.38663255,4232.35443481,20335.0109627,47315.3708411,82926.5741367,0,0,0,0.038595,0.00244,0.000575,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_project_target,USD,200000,69520660826,4829023.12586,1337375.72636,94525.1422702,169806.450842,451720.833436,3962412.06874,10404521.1912,18666961.411,0,0,0,0.94621,0.72935,0.570845,0.205755,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_gross_threshold,USD,200000,69520660826,5544140.87973,1533807.98969,97286.0543284,183858.841884,513038.923695,4552999.67105,11958679.2454,21439602.0154,0,0,0,0.94827,0.754915,0.60421,0.2317,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_required_surcharge,USD_internal_threshold_component,200000,69520660826,715117.753877,196378.520193,2711.41894519,13978.99161,61429.7138562,590221.946626,1550914.57378,2781707.41884,0,0,0,0.655915,0.28352,0.15736,0.021995,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_surcharge_inflow,USD_internal_transfer,200000,69520660826,3256.1506076,1208.68769505,31.4266286503,141.589937271,521.094917139,2841.63903354,6795.40120295,11946.9837825,0,0,0,0.001285,5e-06,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_bonus_liability_locked,USD_internal_liability,200000,69520660826,5252.7112935,3791.94268052,505.632102844,1048.69734054,3037.628339,5333.78167163,8878.05707936,13516.6897312,0,0,0,0.000875,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_bonus_liability_released,USD_internal_liability,200000,69520660826,1450.51608296,566.448675162,48.9053854464,97.8938546591,257.199797913,1271.79197383,2986.24046012,5258.21235224,0,0,0,0.00017,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_bonus_paid,USD_internal_transfer,200000,69520660826,3802.19521054,3230.51408389,440.215016755,934.804865035,2786.90020215,4062.99651436,5886.10859481,8265.68107326,0.00035,0.000185,0.00035,2.5e-05,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_reserve_cash,USD_reserve_state,200000,69520660826,1953.95539707,920.648088823,146.861643508,195.502218731,372.165666892,1979.47698367,3453.53681745,6165.1734291,0,0,0,0.00058,5e-06,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_free_reserve,USD_reserve_state,200000,69520660826,1953.95539707,920.648088823,146.861643508,195.502218731,372.165666892,1979.47698367,3453.53681745,6165.1734291,0,0,0,0.00058,5e-06,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520660826,669479.27637,200879.620997,0,0,9337.69065753,872804.314114,2047910.41122,2930013.41865,0.22206,0.22206,0.22206,0.593855,0.35103,0.224915,0.00852,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_pledge_principal,USD,200000,69520660826,95865.348967,70408.7485341,9503.58013074,19628.5779556,53866.9378007,98593.1101508,162267.41942,245114.560063,0,0,0,0.243005,0.014645,0.00355,1e-05,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_returned_or_cancelled_principal,USD,200000,69520660826,69608.2792575,59841.49778,8235.72629013,17491.2575691,48783.7430828,75324.3325508,108222.519601,151210.578164,0.00029,0.000185,0.00029,0.119965,0.00408,0.00059,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_incremental_funding_caused_by_bonus,USD,200000,69520660826,50.9262251666,3.48041132854,0,0,0,33.1526080112,101.774021453,222.364801462,0.44189,0.44189,0.44189,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,dac_funding_lost_to_surcharge,USD,200000,69520660826,118050.719233,17971.1583185,35.7963713457,142.167319171,1856.37757069,84722.2727248,276245.888041,557839.077846,0,0,0,0.224135,0.056195,0.024815,0.00012,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,gross_planned_principal,USD,200000,69520660826,1932629.6743,1774836.91746,585734.461953,761365.981794,1162083.21186,2551939.48354,3336822.23126,3817642.14664,0,0,0,0.999955,0.968485,0.814545,0.00517,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect_cleared_principal,USD,200000,69520660826,356343.097192,221790.904697,19134.6446991,35102.2149554,88434.6886921,483510.457302,860353.112937,1156636.55884,0,0,0,0.722655,0.23987,0.07231,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect_settled_principal,USD,200000,69520660826,343119.20437,212773.011731,18333.947636,33598.1002644,84805.8124193,464865.923901,829362.459846,1117881.01774,0,0,0,0.712575,0.22792,0.06632,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect_matcher_addon_cash,USD,200000,69520660826,40271.3840547,19080.0759196,1035.74369995,2064.9530071,6290.14815554,50126.8455685,104253.937059,152260.858183,0,0,0,0.10672,0.000835,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect_payment_settlement_loss,USD,200000,69520660826,14722.661577,5763.5543717,335.097472718,663.961560668,1937.01275611,15847.5192443,36349.9870528,58076.4200655,0,0,0,0.018045,0.000145,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,new_cash,USD,200000,69520660826,27174.8991576,11814.5031932,813.634314371,1507.06277216,4098.804967,31470.4691118,68848.6536502,105632.392312,0,0,0,0.05519,0.000475,5e-06,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,rescued_cash,USD,200000,69520660826,287432.556219,177370.515853,15184.6329186,27807.1944639,70079.0087611,388315.059671,693736.472189,938704.27858,0,0,0,0.66674,0.177655,0.042395,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,within_high_impact_reallocation,USD,200000,69520660826,55686.6481508,26376.7474831,1787.41803493,3422.31887178,9412.11153503,66200.7166506,140064.823381,209806.591625,0,0,0,0.158785,0.005145,0.00022,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,cause_directed_cash,USD,200000,69520660826,400378.491038,249159.795637,24596.5524223,42799.2497534,101948.937759,538555.217418,962225.039793,1297963.90621,0,0,0,0.754495,0.27318,0.09227,1e-05,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,personal_income_transfers,USD,200000,69520660826,6584.94427256,1852.10812813,51.7848125897,123.309087347,470.349244166,6276.09946201,16809.0282969,28532.1921709,0,0,0,0.004065,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,donation_displacement,USD,200000,69520660826,6834.2484536,2687.71339796,184.521455277,342.280092714,925.031378448,7372.79139651,16922.6884339,27002.1763491,0,0,0,0.002565,5e-06,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,timing_only_shifts,USD,200000,69520660826,1841.32175622,516.684063243,0,0,80.2521818313,1838.19737793,4814.44752796,8046.07740259,0.16072,0.16072,0.16072,5e-05,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,unmatched_fallback_cash,USD,200000,69520660826,1576286.57711,1445836.46284,491964.238136,635844.798312,955747.510386,2062791.47742,2709846.21277,3115545.10897,0,0,0,0.999925,0.947555,0.72691,0.00046,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,processor_fees,USD,200000,69520660826,11929.6795763,6940.74369616,650.893403382,1134.37050143,2777.50699857,15526.332892,29001.9418556,40342.9428614,0,0,0,0.001895,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,refund_losses,USD,200000,69520660826,311.719996582,66.2353277023,3.20509795192,6.27842665002,19.4309248525,225.810221251,665.214901062,1243.17578781,0,0,0,5e-06,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,chargeback_losses,USD,200000,69520660826,172.305455186,33.3195804801,1.49031611739,2.94434124391,9.33256844942,117.40669575,356.16364871,682.229699735,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,failed_settlement_losses,USD,200000,69520660826,14894.2598972,5879.62878646,361.406451974,699.949506716,2001.2209863,16062.3322473,36739.3051349,58560.8374106,0,0,0,0.01832,0.000145,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,bonus_transfer_fees,USD,200000,69520660826,13.9175989184,4.55164427262,0.574248683812,0.890200391858,1.91477587934,11.4554725623,28.8762765355,53.2920584149,0.000625,0.00055,0.000625,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,cloud_costs,USD,200000,69520660826,16659.310225,15570.6564713,6114.3045665,7609.44182537,10647.8444506,21948.9753842,27676.6824584,30577.2780501,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
