scenario,forecast_basis,year,metric,unit,draws,seed,mean,median,p05,p10,p90,p95,probability_positive
reserve_constrained_dacs,conditional,5,dac_project_funding,USD,200000,69520860832,16355.9483021,4650.90243693,495.964662751,738.109108726,35963.4006222,64857.7505606,1
reserve_constrained_dacs,conditional,5,dac_project_target,USD,200000,69520860832,3971668.70842,1095850.90876,78361.1631299,140105.738733,8505257.14197,15345086.5116,1
reserve_constrained_dacs,conditional,5,dac_required_surcharge,USD_internal_threshold_component,200000,69520860832,546116.830239,164377.636313,11754.1744695,21015.86081,1273709.32855,2280294.59964,1
reserve_constrained_dacs,conditional,5,dac_reserve_cash,USD_reserve_state,200000,69520860832,3810.78484672,1374.27328789,183.120109142,264.222680517,8191.61175178,14764.4932001,1
reserve_constrained_dacs,conditional,5,dac_returned_or_cancelled_principal,USD,200000,69520860832,23107.1111856,8828.64546203,1538.86433653,2118.5276147,52344.1237183,92411.025098,0.99866
reserve_constrained_dacs,conditional,5,dac_surcharge_inflow,USD_internal_transfer,200000,69520860832,2293.0118147,697.32398238,73.62551736,110.366101842,5377.68201706,9603.80707295,1
reserve_constrained_dacs,conditional,5,lapsed_dac_projects,projects,200000,69520860832,602.791158847,365.122840218,69.2802644589,100.154695539,1315.37921737,1904.28081337,1
reserve_constrained_dacs,conditional,5,successful_dac_projects,projects,200000,69520860832,2.63292044402,1.61050752299,0.351842449662,0.487606845302,5.62860046568,8.13888842676,1
reserve_constrained_dacs,probability_weighted,1,_gross_threshold,USD,200000,69530860851,320408.999992,62065.1269176,1953.95941483,4310.03849783,659373.198757,1253733.15007,1
reserve_constrained_dacs,probability_weighted,1,_project_target,USD,200000,69530860851,287184.686414,56559.2646304,1915.64648513,4225.52793905,590805.571858,1121046.07295,1
reserve_constrained_dacs,probability_weighted,1,_reserve_capacity_probability,indicator,200000,69530860851,0.20167,0,0,0,1,1,0.20167
reserve_constrained_dacs,probability_weighted,1,_reserve_exhaustion_probability,indicator,200000,69530860851,0,0,0,0,0,0,0
reserve_constrained_dacs,probability_weighted,1,_surcharge_rate,proportion,200000,69530860851,0.0726169808731,0.02,0.02,0.02,0.15,0.15,1
reserve_constrained_dacs,probability_weighted,1,dac_bonus_liability_locked,USD_internal_liability,200000,69530860851,881.117819235,368.959177452,0,0,2500,2500,0.82038
reserve_constrained_dacs,probability_weighted,1,dac_bonus_liability_released,USD_internal_liability,200000,69530860851,111.75119494,31.4842590069,0,0,258.336806661,412.555425732,0.82038
reserve_constrained_dacs,probability_weighted,1,dac_bonus_paid,USD_internal_transfer,200000,69530860851,769.366624295,322.805378748,0,0,2287.54584103,2327.48466623,0.81749
reserve_constrained_dacs,probability_weighted,1,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69530860851,10570.1962672,0,0,0,36938.6859176,74988.046099,0.20167
reserve_constrained_dacs,probability_weighted,1,dac_free_reserve,USD_reserve_state,200000,69530860851,1914.60038142,2237.47282628,508.293318637,609.100378671,2500,2500,1
reserve_constrained_dacs,probability_weighted,1,dac_funding_lost_to_surcharge,USD,200000,69530860851,1987.73742554,27.9145954854,0,0,3976.51353253,8801.70275838,0.82038
reserve_constrained_dacs,probability_weighted,1,dac_gross_threshold,USD,200000,69530860851,320408.999992,62065.1269176,1953.95941483,4310.03849783,659373.198757,1253733.15007,1
reserve_constrained_dacs,probability_weighted,1,dac_incremental_funding_caused_by_bonus,USD,200000,69530860851,10.7083219981,0,0,0,16.9470371812,42.5882935934,0.416965
reserve_constrained_dacs,probability_weighted,1,dac_pledge_principal,USD,200000,69530860851,13175.0640505,5599.80467319,0,0,36197.7401052,39342.1954619,0.82038
reserve_constrained_dacs,probability_weighted,1,dac_project_funding,USD,200000,69530860851,1477.28393677,443.106502082,0,0,3404.59467334,5421.03398053,0.82038
reserve_constrained_dacs,probability_weighted,1,dac_project_target,USD,200000,69530860851,287184.686414,56559.2646304,1915.64648513,4225.52793905,590805.571858,1121046.07295,1
reserve_constrained_dacs,probability_weighted,1,dac_required_surcharge,USD_internal_threshold_component,200000,69530860851,33224.313578,2946.5431412,38.3129297026,84.510558781,67345.2829295,135581.879816,1
reserve_constrained_dacs,probability_weighted,1,dac_reserve_cash,USD_reserve_state,200000,69530860851,1914.60038142,2237.47282628,508.293318637,609.100378671,2500,2500,1
reserve_constrained_dacs,probability_weighted,1,dac_returned_or_cancelled_principal,USD,200000,69530860851,11513.813108,4910.13500902,0,0,32433.236167,35341.9553901,0.81765
reserve_constrained_dacs,probability_weighted,1,dac_surcharge_inflow,USD_internal_transfer,200000,69530860851,183.967005717,18.5476430329,0,0,459.885642893,720.592235349,0.82038
reserve_constrained_dacs,probability_weighted,1,lapsed_dac_projects,projects,200000,69530860851,42.4767640903,19.5155055673,1.19177815282,2.39874899161,102.235539499,156.362729813,1
reserve_constrained_dacs,probability_weighted,1,successful_dac_projects,projects,200000,69530860851,0.470700504377,0.1463607004,0,0,1.00108207074,1.63834624732,0.82038
reserve_constrained_dacs,probability_weighted,2,_gross_threshold,USD,200000,69530860851,919866.42472,180207.189492,5561.26910376,12267.0326477,1891616.38095,3593268.91739,1
reserve_constrained_dacs,probability_weighted,2,_project_target,USD,200000,69530860851,817371.799795,160976.368563,5452.22461152,12026.5025958,1681523.55067,3190669.59225,1
reserve_constrained_dacs,probability_weighted,2,_reserve_capacity_probability,indicator,200000,69530860851,0.401675,0,0,0,1,1,0.401675
reserve_constrained_dacs,probability_weighted,2,_reserve_exhaustion_probability,indicator,200000,69530860851,0,0,0,0,0,0,0
reserve_constrained_dacs,probability_weighted,2,_surcharge_rate,proportion,200000,69530860851,0.0998798555432,0.15,0.02,0.02,0.15,0.15,1
reserve_constrained_dacs,probability_weighted,2,dac_bonus_liability_locked,USD_internal_liability,200000,69530860851,734.631600145,548.062653936,0,0,1718.57134742,1874.82215774,0.82038
reserve_constrained_dacs,probability_weighted,2,dac_bonus_liability_released,USD_internal_liability,200000,69530860851,218.43772283,81.9791792141,0,0,457.957828955,879.555067174,0.82038
reserve_constrained_dacs,probability_weighted,2,dac_bonus_paid,USD_internal_transfer,200000,69530860851,516.193877315,281.768209463,0,0,1473.91331726,1640.05207023,0.81393
reserve_constrained_dacs,probability_weighted,2,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69530860851,56275.7233036,0,0,0,197767.90413,303307.086884,0.401675
reserve_constrained_dacs,probability_weighted,2,dac_free_reserve,USD_reserve_state,200000,69530860851,1808.62369059,1890.05736485,318.983729242,372.743559063,2500,2578.61895211,1
reserve_constrained_dacs,probability_weighted,2,dac_funding_lost_to_surcharge,USD,200000,69530860851,7247.49636527,250.6237041,0,0,16139.2518955,32194.5311694,0.82038
reserve_constrained_dacs,probability_weighted,2,dac_gross_threshold,USD,200000,69530860851,919866.42472,180207.189492,5561.26910376,12267.0326477,1891616.38095,3593268.91739,1
reserve_constrained_dacs,probability_weighted,2,dac_incremental_funding_caused_by_bonus,USD,200000,69530860851,5.03419879382,0,0,0,8.02202917828,19.476913909,0.29826
reserve_constrained_dacs,probability_weighted,2,dac_pledge_principal,USD,200000,69530860851,11084.5175412,8213.12410613,0,0,25641.1604438,29415.7212338,0.82038
reserve_constrained_dacs,probability_weighted,2,dac_project_funding,USD,200000,69530860851,2832.5070746,1069.24670431,0,0,5951.57529229,11343.0212687,0.82038
reserve_constrained_dacs,probability_weighted,2,dac_project_target,USD,200000,69530860851,817371.799795,160976.368563,5452.22461152,12026.5025958,1681523.55067,3190669.59225,1
reserve_constrained_dacs,probability_weighted,2,dac_required_surcharge,USD_internal_threshold_component,200000,69530860851,102494.624926,16466.237681,109.04449223,240.530051915,208225.688397,406609.532089,1
reserve_constrained_dacs,probability_weighted,2,dac_reserve_cash,USD_reserve_state,200000,69530860851,1808.62369059,1890.05736485,318.983729242,372.743559063,2500,2578.61895211,1
reserve_constrained_dacs,probability_weighted,2,dac_returned_or_cancelled_principal,USD,200000,69530860851,7841.79328012,4289.08023262,0,0,21963.1744147,24698.8722041,0.81414
reserve_constrained_dacs,probability_weighted,2,dac_surcharge_inflow,USD_internal_transfer,200000,69530860851,410.217186482,142.132734101,0,0,867.838390033,1657.99714012,0.82038
reserve_constrained_dacs,probability_weighted,2,lapsed_dac_projects,projects,200000,69530860851,121.563049929,56.2692911122,3.38790825334,6.85130991774,292.213705947,446.391991834,1
reserve_constrained_dacs,probability_weighted,2,successful_dac_projects,projects,200000,69530860851,0.672041609898,0.299361247603,0,0,1.52292548879,2.31397262521,0.82038
reserve_constrained_dacs,probability_weighted,3,_gross_threshold,USD,200000,69530860851,1513807.05116,297959.574599,9168.57879268,20233.7345674,3120116.46174,5927170.54865,1
reserve_constrained_dacs,probability_weighted,3,_project_target,USD,200000,69530860851,1347558.91318,265393.472497,8988.80273792,19827.4772525,2772241.52949,5260293.11155,1
reserve_constrained_dacs,probability_weighted,3,_reserve_capacity_probability,indicator,200000,69530860851,0.503045,1,0,0,1,1,0.503045
reserve_constrained_dacs,probability_weighted,3,_reserve_exhaustion_probability,indicator,200000,69530860851,0,0,0,0,0,0,0
reserve_constrained_dacs,probability_weighted,3,_surcharge_rate,proportion,200000,69530860851,0.109081245638,0.15,0.02,0.02,0.15,0.15,1
reserve_constrained_dacs,probability_weighted,3,dac_bonus_liability_locked,USD_internal_liability,200000,69530860851,829.674898147,441.037296747,0,0,1482.8137822,2533.22619718,0.82038
reserve_constrained_dacs,probability_weighted,3,dac_bonus_liability_released,USD_internal_liability,200000,69530860851,348.876471131,80.2974657656,0,0,735.558579592,1441.13350498,0.82038
reserve_constrained_dacs,probability_weighted,3,dac_bonus_paid,USD_internal_transfer,200000,69530860851,480.798427016,283.395812436,0,0,1149.9592555,1332.79065248,0.81889
reserve_constrained_dacs,probability_weighted,3,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69530860851,98133.8316966,857.801637913,0,0,320883.331657,489507.113813,0.503045
reserve_constrained_dacs,probability_weighted,3,dac_free_reserve,USD_reserve_state,200000,69530860851,1985.16224191,1700.77416391,218.042110038,279.07473517,2500,4211.57843678,1
reserve_constrained_dacs,probability_weighted,3,dac_funding_lost_to_surcharge,USD,200000,69530860851,11843.3427767,774.361307196,0,0,26071.1648448,50623.2254708,0.82038
reserve_constrained_dacs,probability_weighted,3,dac_gross_threshold,USD,200000,69530860851,1513807.05116,297959.574599,9168.57879268,20233.7345674,3120116.46174,5927170.54865,1
reserve_constrained_dacs,probability_weighted,3,dac_incremental_funding_caused_by_bonus,USD,200000,69530860851,2.62633585075,0,0,0,3.86817723732,10.4475694961,0.225155
reserve_constrained_dacs,probability_weighted,3,dac_pledge_principal,USD,200000,69530860851,12464.7628427,6736.69739954,0,0,23360.953083,37852.4952016,0.82038
reserve_constrained_dacs,probability_weighted,3,dac_project_funding,USD,200000,69530860851,4510.69918844,1055.72737094,0,0,9547.60354915,18578.2342968,0.82038
reserve_constrained_dacs,probability_weighted,3,dac_project_target,USD,200000,69530860851,1347558.91318,265393.472497,8988.80273792,19827.4772525,2772241.52949,5260293.11155,1
reserve_constrained_dacs,probability_weighted,3,dac_required_surcharge,USD_internal_threshold_component,200000,69530860851,166248.137983,28055.6213824,179.776054758,397.452066199,344670.748767,671473.143926,1
reserve_constrained_dacs,probability_weighted,3,dac_reserve_cash,USD_reserve_state,200000,69530860851,1985.16224191,1700.77416391,218.042110038,279.07473517,2500,4211.57843678,1
reserve_constrained_dacs,probability_weighted,3,dac_returned_or_cancelled_principal,USD,200000,69530860851,7296.72667596,4309.85041816,0,0,17300.4275413,21112.0037299,0.818965
reserve_constrained_dacs,probability_weighted,3,dac_surcharge_inflow,USD_internal_transfer,200000,69530860851,657.336978335,154.023925446,0,0,1413.38722828,2769.58493643,0.82038
reserve_constrained_dacs,probability_weighted,3,lapsed_dac_projects,projects,200000,69530860851,200.666345927,93.144995522,5.6074164674,11.3738877207,481.804829232,736.033874333,1
reserve_constrained_dacs,probability_weighted,3,successful_dac_projects,projects,200000,69530860851,0.856372556031,0.391140052646,0,0,2.0218576271,3.0969931802,0.82038
reserve_constrained_dacs,probability_weighted,4,_gross_threshold,USD,200000,69530860851,2099610.82314,415416.919464,12775.8884816,28996.911589,4348099.18888,8257527.19694,1
reserve_constrained_dacs,probability_weighted,4,_project_target,USD,200000,69530860851,1877746.02656,369810.57643,12525.3808643,27628.4519092,3862959.5083,7329916.63084,1
reserve_constrained_dacs,probability_weighted,4,_reserve_capacity_probability,indicator,200000,69530860851,0.56676,1,0,0,1,1,0.56676
reserve_constrained_dacs,probability_weighted,4,_reserve_exhaustion_probability,indicator,200000,69530860851,0,0,0,0,0,0,0
reserve_constrained_dacs,probability_weighted,4,_surcharge_rate,proportion,200000,69530860851,0.113682586741,0.15,0.02,0.02,0.15,0.15,1
reserve_constrained_dacs,probability_weighted,4,dac_bonus_liability_locked,USD_internal_liability,200000,69530860851,1109.27541716,411.736852356,0,0,2151.86072058,4193.28597946,0.82038
reserve_constrained_dacs,probability_weighted,4,dac_bonus_liability_released,USD_internal_liability,200000,69530860851,487.465163992,82.5111720141,0,0,1025.6449316,2022.5962828,0.82038
reserve_constrained_dacs,probability_weighted,4,dac_bonus_paid,USD_internal_transfer,200000,69530860851,621.810253169,267.520827689,0,0,1146.25198963,2145.51366752,0.81933
reserve_constrained_dacs,probability_weighted,4,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69530860851,137402.222614,24906.9170415,0,0,439387.829576,671448.025124,0.56676
reserve_constrained_dacs,probability_weighted,4,dac_free_reserve,USD_reserve_state,200000,69530860851,2258.39479615,1638.76408402,175.421563259,239.835487058,3027.52140173,5908.8998533,1
reserve_constrained_dacs,probability_weighted,4,dac_funding_lost_to_surcharge,USD,200000,69530860851,16408.174655,1569.28090671,0,0,35871.3459785,69787.2049229,0.82038
reserve_constrained_dacs,probability_weighted,4,dac_gross_threshold,USD,200000,69530860851,2099610.82314,415416.919464,12775.8884816,28996.911589,4348099.18888,8257527.19694,1
reserve_constrained_dacs,probability_weighted,4,dac_incremental_funding_caused_by_bonus,USD,200000,69530860851,1.57772670779,0,0,0,1.88953825427,6.2929206635,0.177385
reserve_constrained_dacs,probability_weighted,4,dac_pledge_principal,USD,200000,69530860851,16585.1633008,6239.20307307,0,0,32190.633659,62568.1382571,0.82038
reserve_constrained_dacs,probability_weighted,4,dac_project_funding,USD,200000,69530860851,6317.42028046,1096.88252579,0,0,13318.7340155,26013.8340064,0.82038
reserve_constrained_dacs,probability_weighted,4,dac_project_target,USD,200000,69530860851,1877746.02656,369810.57643,12525.3808643,27628.4519092,3862959.5083,7329916.63084,1
reserve_constrained_dacs,probability_weighted,4,dac_required_surcharge,USD_internal_threshold_component,200000,69530860851,221864.79658,39344.1313658,250.507617286,796.952818718,480154.879962,933139.873245,1
reserve_constrained_dacs,probability_weighted,4,dac_reserve_cash,USD_reserve_state,200000,69530860851,2258.39479615,1638.76408402,175.421563259,239.835487058,3027.52140173,5908.8998533,1
reserve_constrained_dacs,probability_weighted,4,dac_returned_or_cancelled_principal,USD,200000,69530860851,9372.70021296,4079.49129806,0,0,18081.5859495,32103.4030718,0.81939
